105/07/01,"8,692.48","8,755.62","8,680.53","8,738.24"
105/06/01,"8,516.08","8,603.63","8,514.12","8,597.16"
105/06/02,"8,598.47","8,635.03","8,553.54","8,556.02"
105/06/03,"8,565.18","8,601.05","8,559.77","8,587.36"
105/06/04,"8,582.60","8,594.35","8,570.69","8,591.57"
105/06/06,"8,605.15","8,664.12","8,557.68","8,597.11"
105/06/07,"8,622.21","8,692.73","8,621.46","8,679.90"
105/06/08,"8,704.66","8,754.82","8,690.59","8,715.48"
105/06/13,"8,634.24","8,634.24","8,520.21","8,536.22"
105/06/14,"8,513.51","8,577.31","8,503.42","8,576.12"
105/06/15,"8,566.43","8,608.29","8,524.55","8,606.37"
105/06/16,"8,583.19","8,584.67","8,476.84","8,494.14"
105/06/17,"8,538.28","8,607.16","8,538.28","8,568.08"
105/06/20,"8,612.26","8,642.15","8,604.81","8,625.92"
105/06/21,"8,633.21","8,684.85","8,627.40","8,684.85"
105/06/22,"8,675.12","8,716.25","8,653.04","8,716.25"
105/06/23,"8,706.08","8,711.21","8,662.78","8,676.68"
105/06/24,"8,684.53","8,691.30","8,374.26","8,476.99"
105/06/27,"8,406.29","8,468.66","8,386.27","8,458.87"
105/06/28,"8,438.76","8,505.51","8,396.01","8,505.51"
105/06/29,"8,530.37","8,609.23","8,530.37","8,586.56"
105/06/30,"8,615.46","8,666.58","8,583.77","8,666.58"
105/05/03,"8,362.35","8,363.59","8,268.41","8,294.12"
105/05/04,"8,282.52","8,285.96","8,153.57","8,185.47"
105/05/05,"8,182.05","8,207.98","8,122.34","8,167.96"
105/05/06,"8,169.54","8,170.68","8,104.16","8,146.43"
105/05/09,"8,156.65","8,177.36","8,106.13","8,131.83"
105/05/10,"8,119.71","8,168.13","8,075.58","8,156.29"
105/05/11,"8,182.92","8,204.51","8,115.44","8,135.56"
105/05/12,"8,122.78","8,162.44","8,105.49","8,108.05"
105/05/13,"8,095.93","8,095.93","7,999.98","8,053.69"
105/05/16,"8,035.21","8,091.48","8,003.93","8,067.60"
105/05/17,"8,081.89","8,151.20","8,047.31","8,140.48"
105/05/18,"8,115.61","8,159.68","8,061.26","8,159.68"
105/05/19,"8,159.93","8,166.96","8,067.33","8,095.98"
105/05/20,"8,108.68","8,165.98","8,080.65","8,131.26"
105/05/23,"8,150.38","8,356.96","8,119.71","8,344.44"
105/05/24,"8,329.69","8,354.62","8,298.00","8,300.66"
105/05/25,"8,352.84","8,417.27","8,352.84","8,396.20"
105/05/26,"8,400.89","8,410.74","8,376.60","8,394.12"
105/05/27,"8,415.59","8,463.61","8,415.59","8,463.61"
105/05/30,"8,476.62","8,563.40","8,462.15","8,535.87"
105/05/31,"8,532.21","8,545.73","8,488.90","8,535.59"
105/04/01,"8,700.38","8,704.53","8,628.94","8,657.55"
105/04/06,"8,605.16","8,605.16","8,496.89","8,513.30"
105/04/07,"8,523.25","8,529.44","8,436.54","8,490.25"
105/04/08,"8,464.78","8,546.31","8,452.05","8,541.50"
105/04/11,"8,518.96","8,568.44","8,476.57","8,562.59"
105/04/12,"8,561.21","8,613.56","8,520.14","8,531.18"
105/04/13,"8,562.79","8,653.08","8,561.90","8,652.08"
105/04/14,"8,684.93","8,719.15","8,653.84","8,667.71"
105/04/15,"8,634.23","8,700.39","8,613.25","8,700.39"
105/04/18,"8,681.80","8,686.98","8,650.13","8,666.01"
105/04/19,"8,701.75","8,743.35","8,627.29","8,633.72"
105/04/20,"8,649.09","8,695.22","8,502.55","8,514.48"
105/04/21,"8,549.14","8,568.65","8,508.92","8,568.65"
105/04/22,"8,560.21","8,580.33","8,501.03","8,535.75"
105/04/25,"8,541.14","8,560.28","8,513.73","8,560.28"
105/04/26,"8,556.37","8,622.42","8,554.55","8,581.57"
105/04/27,"8,561.37","8,597.64","8,537.03","8,563.05"
105/04/28,"8,586.92","8,595.99","8,456.38","8,473.87"
105/04/29,"8,424.04","8,424.04","8,352.23","8,377.90"
105/03/01,"8,381.38","8,489.01","8,378.06","8,485.69"
105/03/02,"8,544.66","8,586.25","8,540.17","8,544.05"
105/03/03,"8,569.05","8,630.77","8,561.74","8,611.79"
105/03/04,"8,611.37","8,648.94","8,584.06","8,643.55"
105/03/07,"8,656.74","8,727.88","8,632.21","8,659.55"
105/03/08,"8,655.86","8,668.51","8,575.70","8,664.31"
105/03/09,"8,649.10","8,657.17","8,588.41","8,634.11"
105/03/10,"8,633.66","8,680.43","8,614.97","8,660.70"
105/03/11,"8,663.29","8,707.97","8,640.96","8,706.14"
105/03/14,"8,746.48","8,777.05","8,739.57","8,747.90"
105/03/15,"8,745.57","8,759.94","8,589.41","8,611.18"
105/03/16,"8,637.63","8,699.14","8,637.63","8,699.14"
105/03/17,"8,763.51","8,826.84","8,716.88","8,734.54"
105/03/18,"8,747.05","8,810.71","8,747.05","8,810.71"
105/03/21,"8,826.16","8,840.75","8,747.59","8,812.70"
105/03/22,"8,806.02","8,814.37","8,713.24","8,785.68"
105/03/23,"8,777.88","8,814.50","8,734.55","8,766.09"
105/03/24,"8,745.42","8,765.96","8,676.87","8,743.38"
105/03/25,"8,758.14","8,765.62","8,699.89","8,704.97"
105/03/28,"8,713.72","8,737.86","8,676.03","8,690.45"
105/03/29,"8,687.06","8,711.11","8,585.71","8,617.35"
105/03/30,"8,624.93","8,744.47","8,624.93","8,737.04"
105/03/31,"8,757.22","8,803.91","8,695.08","8,744.83"
105/02/01,"8,164.24","8,166.80","8,110.87","8,156.96"
105/02/02,"8,141.52","8,156.25","8,091.14","8,131.24"
105/02/03,"8,117.22","8,117.22","8,036.60","8,063.00"
105/02/15,"7,976.65","8,074.80","7,953.99","8,066.51"
105/02/16,"8,090.91","8,227.19","8,090.91","8,212.07"
105/02/17,"8,240.73","8,253.80","8,196.13","8,214.25"
105/02/18,"8,261.74","8,337.97","8,261.74","8,314.67"
105/02/19,"8,291.83","8,325.04","8,280.39","8,325.04"
105/02/22,"8,315.79","8,396.62","8,296.18","8,326.68"
105/02/23,"8,333.59","8,361.79","8,311.94","8,334.64"
105/02/24,"8,332.66","8,382.25","8,264.39","8,282.86"
105/02/25,"8,304.18","8,388.63","8,304.18","8,365.86"
105/02/26,"8,380.53","8,432.74","8,347.80","8,411.16"
105/01/04,"8,315.79","8,326.33","8,109.09","8,114.26"
105/01/05,"8,105.00","8,142.64","8,055.96","8,075.11"
105/01/06,"8,064.25","8,076.54","7,948.43","7,990.39"
105/01/07,"7,963.24","7,980.50","7,770.16","7,852.06"
105/01/08,"7,811.20","7,906.55","7,788.71","7,893.97"
105/01/11,"7,855.80","7,855.80","7,726.22","7,788.42"
105/01/12,"7,807.93","7,851.81","7,732.11","7,768.45"
105/01/13,"7,799.56","7,865.98","7,786.33","7,824.61"
105/01/14,"7,752.09","7,752.09","7,662.34","7,742.88"
105/01/15,"7,809.00","7,842.34","7,708.66","7,762.01"
105/01/18,"7,678.67","7,834.25","7,627.89","7,811.18"
105/01/19,"7,816.45","7,854.88","7,786.77","7,854.88"
105/01/20,"7,835.17","7,835.17","7,687.60","7,699.12"
105/01/21,"7,713.17","7,748.37","7,664.01","7,664.01"
105/01/22,"7,729.01","7,774.12","7,706.14","7,756.18"
105/01/25,"7,813.73","7,899.66","7,813.73","7,894.15"
105/01/26,"7,832.10","7,848.63","7,799.58","7,828.67"
105/01/27,"7,863.66","7,888.63","7,830.33","7,849.83"
105/01/28,"7,825.22","7,921.06","7,821.12","7,905.10"
105/01/29,"7,880.78","8,080.60","7,876.82","8,080.60"
105/01/30,"8,107.23","8,149.50","8,106.63","8,145.21"
104/12/01,"8,359.27","8,463.30","8,339.50","8,463.30"
104/12/02,"8,475.96","8,497.19","8,441.28","8,457.40"
104/12/03,"8,424.54","8,484.52","8,393.29","8,456.06"
104/12/04,"8,423.70","8,423.70","8,355.75","8,398.60"
104/12/07,"8,432.47","8,535.36","8,432.47","8,454.27"
104/12/08,"8,442.06","8,453.63","8,335.67","8,343.86"
104/12/09,"8,329.86","8,343.37","8,229.62","8,229.62"
104/12/10,"8,214.27","8,228.43","8,133.42","8,216.17"
104/12/11,"8,217.33","8,253.11","8,108.68","8,115.89"
104/12/14,"8,058.67","8,068.98","7,980.59","8,040.16"
104/12/15,"8,074.48","8,140.06","8,073.35","8,073.35"
104/12/16,"8,144.03","8,204.20","8,121.06","8,184.66"
104/12/17,"8,214.62","8,319.67","8,214.62","8,319.67"
104/12/18,"8,272.41","8,317.48","8,241.32","8,257.32"
104/12/21,"8,228.05","8,289.59","8,191.53","8,282.17"
104/12/22,"8,283.03","8,316.44","8,261.72","8,292.74"
104/12/23,"8,296.58","8,359.25","8,296.58","8,315.70"
104/12/24,"8,351.20","8,393.41","8,324.36","8,324.36"
104/12/25,"8,328.94","8,364.30","8,320.10","8,363.28"
104/12/28,"8,374.18","8,394.60","8,358.49","8,358.49"
104/12/29,"8,349.27","8,351.16","8,286.84","8,293.91"
104/12/30,"8,313.37","8,342.34","8,262.52","8,279.99"
104/12/31,"8,273.77","8,338.06","8,258.73","8,338.06"
104/11/02,"8,571.53","8,614.77","8,524.01","8,614.77"
104/11/03,"8,643.21","8,728.06","8,643.21","8,713.19"
104/11/04,"8,759.94","8,864.17","8,754.18","8,857.02"
104/11/05,"8,858.73","8,871.87","8,828.04","8,850.18"
104/11/06,"8,857.61","8,857.61","8,671.89","8,693.57"
104/11/09,"8,702.67","8,746.28","8,623.70","8,642.48"
104/11/10,"8,614.55","8,614.55","8,529.54","8,536.90"
104/11/11,"8,543.63","8,557.69","8,415.01","8,415.01"
104/11/12,"8,426.76","8,467.31","8,374.07","8,428.09"
104/11/13,"8,402.11","8,453.04","8,329.50","8,329.50"
104/11/16,"8,278.12","8,312.06","8,217.34","8,295.40"
104/11/17,"8,369.14","8,471.89","8,369.14","8,419.42"
104/11/18,"8,432.25","8,455.14","8,326.72","8,340.47"
104/11/19,"8,382.09","8,477.20","8,357.20","8,477.20"
104/11/20,"8,472.65","8,484.06","8,434.33","8,465.45"
104/11/23,"8,480.59","8,503.08","8,450.01","8,485.73"
104/11/24,"8,472.24","8,497.83","8,397.44","8,400.14"
104/11/25,"8,407.54","8,426.62","8,352.17","8,386.13"
104/11/26,"8,411.16","8,510.70","8,411.16","8,484.90"
104/11/27,"8,493.18","8,505.08","8,397.49","8,398.40"
104/11/30,"8,339.83","8,339.83","8,239.00","8,320.61"
104/10/01,"8,194.30","8,317.79","8,170.78","8,295.94"
104/10/02,"8,290.43","8,320.66","8,253.75","8,305.03"
104/10/05,"8,342.99","8,364.59","8,316.83","8,352.36"
104/10/06,"8,409.31","8,482.83","8,390.89","8,394.10"
104/10/07,"8,398.53","8,495.23","8,385.04","8,495.23"
104/10/08,"8,528.46","8,544.93","8,434.50","8,445.96"
104/10/12,"8,478.34","8,578.22","8,478.34","8,573.72"
104/10/13,"8,571.57","8,574.11","8,518.41","8,567.92"
104/10/14,"8,545.14","8,553.87","8,515.53","8,522.51"
104/10/15,"8,573.38","8,652.47","8,573.38","8,601.52"
104/10/16,"8,596.43","8,627.83","8,574.64","8,604.95"
104/10/19,"8,628.79","8,670.32","8,603.08","8,631.50"
104/10/20,"8,651.08","8,663.12","8,618.48","8,653.60"
104/10/21,"8,668.08","8,690.39","8,591.42","8,609.23"
104/10/22,"8,600.40","8,631.17","8,594.21","8,608.46"
104/10/23,"8,671.52","8,740.08","8,662.03","8,673.81"
104/10/26,"8,706.81","8,757.14","8,706.81","8,745.36"
104/10/27,"8,724.00","8,733.53","8,662.77","8,701.32"
104/10/28,"8,679.24","8,714.01","8,632.38","8,665.99"
104/10/29,"8,682.58","8,704.59","8,568.13","8,571.08"
104/10/30,"8,578.25","8,586.90","8,503.69","8,554.31"
104/09/01,"8,117.50","8,119.90","8,002.18","8,017.56"
104/09/02,"7,970.40","8,068.06","7,907.31","8,035.29"
104/09/03,"8,071.37","8,101.13","8,007.48","8,095.95"
104/09/04,"8,087.62","8,128.23","7,990.86","8,000.60"
104/09/07,"7,990.76","8,053.20","7,957.80","7,986.56"
104/09/08,"7,993.10","8,031.26","7,978.78","8,001.50"
104/09/09,"8,097.22","8,296.13","8,097.22","8,286.92"
104/09/10,"8,247.64","8,274.82","8,214.50","8,268.68"
104/09/11,"8,271.25","8,313.18","8,233.14","8,305.82"
104/09/14,"8,332.57","8,360.03","8,259.31","8,307.29"
104/09/15,"8,320.22","8,327.95","8,226.07","8,259.99"
104/09/16,"8,298.13","8,342.36","8,276.94","8,333.29"
104/09/17,"8,377.31","8,467.15","8,377.31","8,445.50"
104/09/18,"8,427.52","8,488.53","8,399.71","8,462.14"
104/09/21,"8,404.50","8,404.50","8,285.43","8,307.04"
104/09/22,"8,331.44","8,365.92","8,325.78","8,365.92"
104/09/23,"8,310.82","8,310.82","8,186.22","8,193.42"
104/09/24,"8,224.23","8,257.14","8,101.90","8,123.10"
104/09/25,"8,131.49","8,152.50","8,061.87","8,132.35"
104/09/30,"8,097.15","8,181.24","8,059.68","8,181.24"
104/08/03,"8,636.53","8,636.53","8,482.92","8,524.41"
104/08/04,"8,538.44","8,590.30","8,433.92","8,510.86"
104/08/05,"8,504.94","8,563.01","8,486.27","8,542.27"
104/08/06,"8,564.55","8,586.24","8,404.67","8,449.56"
104/08/07,"8,409.01","8,458.04","8,368.40","8,442.29"
104/08/10,"8,410.63","8,484.18","8,374.08","8,466.84"
104/08/11,"8,542.13","8,586.22","8,393.08","8,394.14"
104/08/12,"8,365.15","8,376.59","8,235.95","8,283.38"
104/08/13,"8,284.96","8,348.39","8,271.69","8,311.74"
104/08/14,"8,315.14","8,343.98","8,283.35","8,305.64"
104/08/17,"8,307.90","8,308.54","8,213.42","8,213.42"
104/08/18,"8,237.08","8,277.22","8,166.77","8,177.22"
104/08/19,"8,182.81","8,182.81","7,987.57","8,021.84"
104/08/20,"8,008.68","8,063.80","7,951.72","8,029.81"
104/08/21,"7,941.95","7,941.95","7,786.92","7,786.92"
104/08/24,"7,719.63","7,719.63","7,203.07","7,410.34"
104/08/25,"7,427.36","7,677.93","7,368.47","7,675.64"
104/08/26,"7,636.12","7,762.45","7,547.61","7,715.59"
104/08/27,"7,762.63","7,856.40","7,762.63","7,824.55"
104/08/28,"7,923.77","8,039.76","7,923.77","8,019.18"
104/08/31,"8,026.62","8,174.92","7,961.77","8,174.92"
104/07/01,"9,311.76","9,404.76","9,298.36","9,375.23"
104/07/02,"9,372.46","9,400.68","9,350.05","9,379.24"
104/07/03,"9,369.50","9,369.50","9,265.14","9,358.23"
104/07/06,"9,309.86","9,347.54","9,255.96","9,255.96"
104/07/07,"9,278.33","9,332.97","9,244.46","9,250.16"
104/07/08,"9,225.91","9,225.91","8,946.75","8,976.11"
104/07/09,"8,861.28","8,946.24","8,750.92","8,914.13"
104/07/13,"8,946.72","9,041.88","8,946.72","9,033.92"
104/07/14,"9,061.58","9,124.76","9,041.76","9,041.76"
104/07/15,"9,063.54","9,089.47","9,005.10","9,054.20"
104/07/16,"9,062.76","9,085.31","9,021.82","9,042.21"
104/07/17,"9,060.92","9,079.23","9,018.00","9,045.98"
104/07/20,"9,085.00","9,124.88","8,952.64","8,975.00"
104/07/21,"8,997.56","9,010.71","8,940.38","9,005.96"
104/07/22,"8,955.59","8,968.39","8,896.10","8,918.70"
104/07/23,"8,865.36","8,895.88","8,751.71","8,791.12"
104/07/24,"8,809.65","8,811.76","8,733.43","8,767.86"
104/07/27,"8,733.24","8,733.24","8,553.09","8,556.68"
104/07/28,"8,566.42","8,635.88","8,532.00","8,582.49"
104/07/29,"8,587.70","8,619.41","8,516.23","8,563.48"
104/07/30,"8,567.23","8,697.18","8,567.23","8,651.49"
104/07/31,"8,670.92","8,676.29","8,591.37","8,665.34"
104/06/01,"9,688.13","9,692.34","9,589.09","9,625.69"
104/06/02,"9,619.88","9,657.02","9,584.56","9,614.26"
104/06/03,"9,617.75","9,645.48","9,550.44","9,556.52"
104/06/04,"9,537.09","9,558.77","9,325.01","9,348.63"
104/06/05,"9,328.02","9,371.41","9,272.94","9,340.13"
104/06/08,"9,324.22","9,419.22","9,258.98","9,368.43"
104/06/09,"9,346.11","9,363.52","9,191.87","9,191.87"
104/06/10,"9,246.66","9,334.50","9,246.66","9,298.50"
104/06/11,"9,330.99","9,358.48","9,251.18","9,302.49"
104/06/12,"9,304.75","9,339.33","9,263.41","9,301.93"
104/06/15,"9,304.66","9,324.94","9,252.34","9,259.48"
104/06/16,"9,272.70","9,272.70","9,177.95","9,212.78"
104/06/17,"9,232.81","9,242.22","9,170.09","9,189.83"
104/06/18,"9,189.44","9,243.84","9,187.87","9,218.37"
104/06/22,"9,247.76","9,371.48","9,247.76","9,341.77"
104/06/23,"9,375.78","9,438.39","9,375.78","9,391.14"
104/06/24,"9,390.27","9,409.44","9,364.38","9,397.31"
104/06/25,"9,415.78","9,500.57","9,415.78","9,476.34"
104/06/26,"9,481.95","9,489.91","9,442.94","9,462.57"
104/06/29,"9,358.96","9,358.96","9,227.11","9,236.10"
104/06/30,"9,223.27","9,323.02","9,204.45","9,323.02"
104/05/04,"9,853.51","9,871.65","9,800.48","9,845.04"
104/05/05,"9,849.13","9,855.64","9,788.13","9,820.13"
104/05/06,"9,780.39","9,829.43","9,735.94","9,818.20"
104/05/07,"9,789.82","9,789.82","9,704.11","9,704.11"
104/05/08,"9,724.29","9,760.51","9,692.00","9,692.00"
104/05/11,"9,763.94","9,797.19","9,635.88","9,663.72"
104/05/12,"9,637.71","9,702.67","9,637.21","9,680.73"
104/05/13,"9,697.17","9,743.33","9,687.66","9,724.11"
104/05/14,"9,730.33","9,734.55","9,600.24","9,610.83"
104/05/15,"9,638.06","9,644.83","9,552.86","9,579.48"
104/05/18,"9,603.75","9,612.44","9,550.76","9,606.10"
104/05/19,"9,623.95","9,722.80","9,623.95","9,716.77"
104/05/20,"9,726.02","9,736.09","9,662.86","9,685.31"
104/05/21,"9,647.53","9,647.53","9,536.16","9,578.56"
104/05/22,"9,606.51","9,674.77","9,606.51","9,638.80"
104/05/25,"9,654.28","9,654.28","9,589.32","9,645.17"
104/05/26,"9,688.31","9,724.36","9,649.62","9,669.41"
104/05/27,"9,666.89","9,710.29","9,648.71","9,693.54"
104/05/28,"9,741.57","9,766.21","9,704.93","9,712.84"
104/05/29,"9,727.59","9,747.27","9,693.00","9,701.07"
104/04/01,"9,575.11","9,575.11","9,503.53","9,507.66"
104/04/02,"9,535.98","9,628.95","9,535.98","9,600.32"
104/04/07,"9,619.97","9,653.97","9,613.33","9,641.90"
104/04/08,"9,646.07","9,654.67","9,562.00","9,571.97"
104/04/09,"9,597.21","9,663.05","9,559.71","9,568.04"
104/04/10,"9,626.88","9,648.34","9,582.84","9,617.70"
104/04/13,"9,622.64","9,666.52","9,622.59","9,666.52"
104/04/14,"9,646.28","9,664.10","9,631.19","9,642.22"
104/04/15,"9,629.70","9,654.15","9,508.14","9,540.06"
104/04/16,"9,578.71","9,656.87","9,578.71","9,656.87"
104/04/17,"9,608.60","9,615.52","9,570.93","9,570.93"
104/04/20,"9,541.83","9,572.65","9,508.57","9,552.85"
104/04/21,"9,554.80","9,598.86","9,512.64","9,533.98"
104/04/22,"9,549.61","9,630.79","9,549.61","9,613.00"
104/04/23,"9,655.30","9,814.88","9,655.30","9,797.49"
104/04/24,"9,839.71","9,961.31","9,839.71","9,913.28"
104/04/27,"9,941.18","10,002.58","9,937.04","9,973.12"
104/04/28,"9,998.08","10,014.28","9,918.01","9,956.83"
104/04/29,"9,934.82","9,978.87","9,842.50","9,853.83"
104/04/30,"9,841.15","9,894.90","9,820.05","9,820.05"
104/03/02,"9,665.11","9,690.43","9,588.36","9,601.36"
104/03/03,"9,628.06","9,642.95","9,571.64","9,605.77"
104/03/04,"9,596.24","9,635.18","9,580.78","9,621.73"
104/03/05,"9,627.04","9,631.04","9,564.44","9,595.09"
104/03/06,"9,587.59","9,645.77","9,574.55","9,645.77"
104/03/09,"9,617.04","9,617.04","9,549.76","9,562.98"
104/03/10,"9,566.25","9,583.78","9,520.33","9,536.53"
104/03/11,"9,503.28","9,561.81","9,472.54","9,523.18"
104/03/12,"9,537.23","9,608.02","9,530.74","9,596.00"
104/03/13,"9,608.44","9,633.51","9,579.35","9,579.35"
104/03/16,"9,583.45","9,590.76","9,512.91","9,512.91"
104/03/17,"9,555.10","9,629.80","9,539.44","9,539.44"
104/03/18,"9,563.74","9,653.43","9,561.50","9,653.43"
104/03/19,"9,668.01","9,745.59","9,668.01","9,736.73"
104/03/20,"9,706.35","9,749.69","9,705.32","9,749.69"
104/03/23,"9,759.88","9,775.63","9,729.81","9,758.09"
104/03/24,"9,759.96","9,768.71","9,701.33","9,731.66"
104/03/25,"9,739.25","9,743.58","9,653.47","9,667.83"
104/03/26,"9,579.63","9,619.12","9,540.03","9,619.12"
104/03/27,"9,593.07","9,608.44","9,503.72","9,503.72"
104/03/30,"9,533.38","9,556.25","9,503.53","9,521.87"
104/03/31,"9,568.38","9,594.75","9,527.87","9,586.44"
104/02/02,"9,368.83","9,410.43","9,352.19","9,386.99"
104/02/03,"9,394.47","9,460.17","9,394.47","9,448.73"
104/02/04,"9,477.52","9,533.88","9,477.52","9,513.92"
104/02/05,"9,511.06","9,517.42","9,472.42","9,512.05"
104/02/06,"9,521.88","9,521.88","9,448.65","9,456.18"
104/02/09,"9,465.12","9,465.12","9,413.18","9,421.50"
104/02/10,"9,405.59","9,435.07","9,390.13","9,393.70"
104/02/11,"9,430.17","9,488.72","9,430.17","9,462.22"
104/02/12,"9,496.39","9,500.35","9,447.19","9,496.31"
104/02/13,"9,500.04","9,542.09","9,499.97","9,529.51"
104/02/24,"9,582.39","9,638.48","9,582.39","9,629.37"
104/02/25,"9,655.72","9,699.54","9,653.77","9,699.54"
104/02/26,"9,687.48","9,688.07","9,610.59","9,622.10"
104/01/05,"9,292.31","9,292.31","9,182.02","9,274.11"
104/01/06,"9,209.93","9,209.93","9,043.44","9,048.34"
104/01/07,"9,051.94","9,108.66","9,050.54","9,080.09"
104/01/08,"9,154.03","9,246.62","9,154.03","9,238.03"
104/01/09,"9,247.40","9,284.57","9,215.58","9,215.58"
104/01/12,"9,198.02","9,229.65","9,178.30","9,178.30"
104/01/13,"9,162.77","9,253.82","9,161.71","9,231.80"
104/01/14,"9,235.90","9,242.20","9,161.71","9,180.23"
104/01/15,"9,197.32","9,219.43","9,149.10","9,165.09"
104/01/16,"9,245.77","9,256.86","9,109.46","9,138.29"
104/01/19,"9,183.76","9,247.09","9,151.82","9,174.06"
104/01/20,"9,188.76","9,259.31","9,177.48","9,251.69"
104/01/21,"9,283.79","9,319.71","9,275.68","9,319.71"
104/01/22,"9,336.81","9,386.56","9,336.81","9,369.51"
104/01/23,"9,422.00","9,471.80","9,422.00","9,470.94"
104/01/26,"9,474.56","9,478.53","9,436.47","9,477.67"
104/01/27,"9,505.56","9,523.73","9,471.19","9,521.59"
104/01/28,"9,503.20","9,515.29","9,471.31","9,510.92"
104/01/29,"9,479.36","9,482.13","9,403.75","9,426.90"
104/01/30,"9,452.85","9,466.65","9,361.91","9,361.91"
103/12/01,"9,038.41","9,164.54","8,998.55","9,117.71"
103/12/02,"9,098.36","9,104.84","9,009.69","9,034.79"
103/12/03,"9,073.47","9,188.32","9,045.20","9,175.26"
103/12/04,"9,212.85","9,251.85","9,195.15","9,225.11"
103/12/05,"9,220.25","9,240.51","9,192.29","9,206.57"
103/12/08,"9,231.24","9,241.63","9,174.51","9,187.29"
103/12/09,"9,163.43","9,177.14","9,127.12","9,128.90"
103/12/10,"9,115.33","9,140.49","9,015.52","9,032.16"
103/12/11,"9,003.84","9,046.40","8,971.53","9,013.07"
103/12/12,"9,041.54","9,084.27","9,022.56","9,027.33"
103/12/15,"8,987.95","8,997.08","8,943.04","8,985.63"
103/12/16,"8,967.82","9,031.07","8,950.91","8,950.91"
103/12/17,"8,961.64","8,972.12","8,826.03","8,828.36"
103/12/18,"8,912.78","8,946.42","8,876.88","8,878.63"
103/12/19,"8,981.85","9,035.77","8,953.17","8,999.52"
103/12/22,"9,032.42","9,099.85","9,024.01","9,095.00"
103/12/23,"9,123.78","9,138.15","9,093.43","9,097.71"
103/12/24,"9,096.48","9,186.18","9,096.48","9,186.18"
103/12/25,"9,186.83","9,198.04","9,153.77","9,158.70"
103/12/26,"9,171.91","9,214.07","9,158.39","9,214.07"
103/12/27,"9,222.47","9,228.65","9,197.13","9,218.50"
103/12/29,"9,216.43","9,313.33","9,216.43","9,286.28"
103/12/30,"9,299.10","9,338.06","9,262.70","9,268.43"
103/12/31,"9,260.46","9,307.26","9,252.31","9,307.26"
103/11/03,"9,009.38","9,029.71","8,965.50","9,004.86"
103/11/04,"9,030.96","9,046.22","8,980.96","8,989.18"
103/11/05,"8,997.76","9,013.06","8,941.18","8,962.60"
103/11/06,"8,968.79","8,979.97","8,887.36","8,891.02"
103/11/07,"8,881.19","8,925.62","8,867.78","8,912.62"
103/11/10,"8,937.59","9,062.89","8,937.59","9,049.98"
103/11/11,"9,067.54","9,069.44","9,021.54","9,034.14"
103/11/12,"9,030.13","9,030.13","8,894.11","8,918.95"
103/11/13,"8,947.97","8,980.67","8,927.09","8,980.67"
103/11/14,"8,992.40","8,996.38","8,950.23","8,982.88"
103/11/17,"9,003.37","9,024.00","8,878.38","8,884.39"
103/11/18,"8,916.08","8,944.26","8,828.15","8,859.07"
103/11/19,"8,896.16","8,988.64","8,879.29","8,963.24"
103/11/20,"8,984.93","9,078.87","8,984.93","9,078.87"
103/11/21,"9,104.34","9,111.18","9,071.86","9,091.53"
103/11/24,"9,144.42","9,165.71","9,104.54","9,122.33"
103/11/25,"9,125.27","9,153.55","9,098.32","9,116.24"
103/11/26,"9,125.08","9,146.04","9,112.19","9,122.39"
103/11/27,"9,153.49","9,217.73","9,153.49","9,165.31"
103/11/28,"9,163.19","9,201.80","9,158.28","9,187.15"
103/10/01,"8,958.87","9,014.26","8,918.96","8,990.26"
103/10/02,"8,959.37","9,010.27","8,913.01","8,975.19"
103/10/03,"9,010.30","9,113.80","8,998.27","9,106.28"
103/10/06,"9,118.28","9,122.54","9,065.34","9,095.14"
103/10/07,"9,065.67","9,074.80","8,993.45","9,040.81"
103/10/08,"8,989.99","9,038.61","8,955.18","8,955.18"
103/10/09,"9,021.31","9,054.67","8,946.16","8,966.44"
103/10/13,"8,767.42","8,795.77","8,711.39","8,711.39"
103/10/14,"8,691.83","8,768.39","8,684.19","8,768.39"
103/10/15,"8,769.39","8,776.91","8,635.41","8,655.51"
103/10/16,"8,602.65","8,676.46","8,501.29","8,633.69"
103/10/17,"8,688.71","8,699.77","8,512.88","8,512.88"
103/10/20,"8,617.08","8,679.85","8,611.17","8,663.14"
103/10/21,"8,676.32","8,676.32","8,636.67","8,654.64"
103/10/22,"8,744.91","8,775.35","8,729.77","8,748.83"
103/10/23,"8,735.38","8,751.67","8,714.88","8,731.07"
103/10/24,"8,740.28","8,750.42","8,629.24","8,646.01"
103/10/27,"8,671.51","8,689.67","8,607.23","8,627.78"
103/10/28,"8,692.52","8,788.28","8,692.52","8,773.55"
103/10/29,"8,821.85","8,903.68","8,821.85","8,903.68"
103/10/30,"8,890.19","8,892.99","8,842.80","8,888.07"
103/10/31,"8,909.34","8,974.76","8,885.21","8,974.76"
103/09/01,"9,474.41","9,532.66","9,472.96","9,513.06"
103/09/02,"9,503.65","9,503.65","9,388.13","9,399.72"
103/09/03,"9,434.88","9,455.78","9,396.79","9,450.35"
103/09/04,"9,439.76","9,439.76","9,389.29","9,428.89"
103/09/05,"9,446.45","9,451.39","9,365.70","9,407.94"
103/09/09,"9,452.14","9,465.93","9,426.99","9,434.77"
103/09/10,"9,410.62","9,410.62","9,309.05","9,357.61"
103/09/11,"9,376.38","9,381.05","9,322.95","9,322.95"
